index,comment,additional_cost,functional_complaint,compatibility_issue,crashing,feature_removal,feature_request,network_problem,privacy_and_ethical_issue,resource_heavy,response_time,user_interface,safety,installation_issue,traffic_wasting,content,update_issue,other
3282,感觉不安全，想用旧版本还用不了哦，收个款也不行，真不想用这个版本。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3283,感觉不好用了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3284,内存很大，占地方。感觉安全设置不够完善。,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3285,缴个宽带还要处理7天,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3286,新版越来越卡顿了！不应该啊,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3287,这个版本好烂，打开支付宝就能看到钱有多少，登录手势也没有了！！,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3288,只不过简简单单的一个支付软件，整这么臃肿干嘛？附加功能也还不到位，还强制更新,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3289,我都搞不懂了，在淘宝买东西转出几秒钟搞定，在支付宝转账就要命了。都是在我的银行卡里拿钱差距咋就那么大呢？在支付宝转账太慢了。,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3290,新版本坑爹啊，没有手势密码，手机不敢让别人随便玩儿了。,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3291,取消手势密码，你TM脑子被水灌满了吧，一个劲强调大数据安全，安全你妈啊，基本的隐私都没有了，还给人推送我个人信息，真TM想怎么干怎么干，我支付宝账户，姓名都是隐私，你他妈懂不懂什么叫隐私啊，猪一样的设计，就为了一年坑0.88的保险费，你他妈想钱想疯了是吧，草泥马,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3292,希望支付宝团队能重视用户们共同的看法和意见，尤其是安全的需求。贪大求全看上去很美，其实是发展的陷阱。,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3293,不好用，感觉不安全。任何一个人可以拿着我的手机在超市便利店消费，没有任何阻拦。,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3294,升级之后居然没有登陆解锁了，我也是醉了,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3295,我喜欢带手势密码的，,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3296,净值是软件绑架使用！太恶心了！,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3297,太不好用了，信用卡信息都看不了，还不如不升级呢，什么时候改进啊,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3298,三星I809 更新后安装不上 老版本的谁能告诉我去哪里找,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3299,不再喜欢      你了     阿宝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3300,"记住，大家选择支付宝是你的财富管理，不是聊天功能。
现在不借助其他软件锁，别人能轻易登录已经绑定的支付宝，资金安全性谁来保证。
还有添加好友功能强烈要求能增加隐身功能，类似微信的隐私(只有通过微信号、QQ号、手机号搜寻)，否则别人只要随便保存下我们手机号就能搜寻到我们的信息，就算我们不认识的陌生人随便存一个都可以找到我们。
真的不安全了。请三思",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3301,怎么找回原来的版本，这个版本太不安全了，谁用万我的手机都能把钱转走,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3302,内存这么大你们考虑过客户的感受？？,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3303,不安全,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3304,更新完各种卡，点支付宝卡，死机，软件停止运行，什么啊？,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3305,靠，支付宝又在服务通知里吹它那安全大脑的安全性了！安全个毛啊！隐私不算安全的一类吗！就知道吹牛！这么想学微信，那不如改名微支吧！,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3306,支付宝肯定又会拿大数据说话，说大部分人给支付宝好评，所以不会恢复手势密码！,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3307,收款为什么一天只能收两次了。。。太恶心了,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308,新版本好失望，手势密码取消了。感觉一点也不安全。,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
3309,差、很差,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3310,真的不行，没有手势密码坑爹啊！,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3311,作死的节奏，取消手势密码,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3312,已改回8.6版的了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3313,跟新了之后太难用了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3314,总觉得不如之前的好用！现在越更新越不好，希望支付宝能够做的人性化一点，不要把大部分价值化融汇到里面，这个对用户的体验不是特别好，而且很复杂！,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3315,垃圾，没话说，更新了就是个坑,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3316,好险360手机助手可以看到历史版本,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3317,一点都不好用，怎么退回旧版啊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3318,安全？？？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3319,垃圾，负分！没有手势密码，丢了就麻烦了,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3320,取消手势你怎么想的  恶心,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3321,垃圾，还想做社交，我现在账户不用时长期退出状态了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3322,太坑了，之前收藏的宝贝都不见了,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3323,支付宝钱包的项目组真sb，没有手势密码了，点个图标就直接进入了，猪都不会这么改，猪脑袋想想这样安全不，投保有个P用。,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3324,什么吗，手势不但取消了，就连手机支付密码也找不到了,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3325,我就问一句，我的隐私呢？,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3326,娘个逼的取消你妈逼的手势,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3327,垃圾，强烈要求恢复手势密码！！！！！,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3328,没有手势密码，不该更新的，手机谁拿了里面的资金没有保障，随便可以改密码的,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
3329,不好用，千万不要下,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3330,新版手势密码怎么没了，这是一个错误的。我的账单，余额等不是要随便看了？,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3331,余额宝的钱突然没了,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3332,下载完打不开,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3333,用一次，下载一次。新版本真有特点。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3334,收帐怎么没有  跑哪了,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3335,支付宝密码忘记了，重置密码上面显示的是验证支密码怎么回事？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3336,越来越大，越来越不好用,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3337,不好用特别是充话费我一个充五次充都是50块钱，一次我就500-600不易而飞,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3338,日狗啊  前天登不上，今天打不开,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3339,你们支付宝到底搞什么飞机？还能不能用了？？？？？？出问题也不解决,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3340,每次设置了手势密码，可是重新登陆又要重新输入数字密码！！好麻烦！！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,"差,差'差",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3342,我明明下载安装了，桌面没有是怎么回事。,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3343,本来以前都还可以，为什么最近一直弹到桌面，都要我重新登入！！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3344,越来越差了。老子今天11点提现到现在都是还在处理中。。不相信老子有图有真象。曹，你妈好吗？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3345,真的很差，还更新个*不安全了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3346,强行停止了还会自启！！！！！！！！！！！！！！！！！！！！！！！,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3347,更新之后，退出再次登陆不需要手势密码了？？？好不安全的赶脚。。。。。。,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3348,为啥闪退？总是进不去啊～～～,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3349,新版本没有退出，艹,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3350,软件太费流量！！！！,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3351,不能登录打不开网页,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3352,不能登陆，老说   网络较差，我特么用WiFi的，网速也很好,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3353,卡的一笔,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3354,老是一进去就跳个设置头像窗口出来让好友好找你妹啊！让好友好找我要钱啊…气的我都快炸锅了,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3355,支付婊，忽略用户感受的支付婊！！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3356,转账转不出去...我很不高兴,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,我也是来支持wp用户的，支付婊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3358,支付婊跪舔苹果。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3359,支付婊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3360,我们就是那1%wp客户至少有一部其他平台的设备，支付婊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3361,垃圾支付婊，评论一次，然后卸载，再见！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3362,收款为什么还要限制啊！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3363,支付婊，哈哈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3364,"作为1%的我来到了这里希望你的不作为让你成为一生的遗憾！
当然我们这1%不足以对你造成巨额损失但是支付婊你作为一名名企却没有一名名企该有的度量！
也是对用户的不尊重！相信这次爆发的起点一大部分来自你那所谓的1%换个手机继续搞每天一星！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3365,支付婊！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3366,为什么我登录的时候说客户端证书不对啊？我只是刚删掉重新下载，之前没有出现过这种问题啊，我现在都登录不了了,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3367,打不开,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3368,很卡很费电。,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3369,不好，只能添加帐户名本人的银行卡。?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3370,恶心 老显示登录密码错误要不就是账号不存在,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3371,更新之后越来越差！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3372,根本打不开啊！,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3373,我擦你吗，垃圾软件,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3374,手机宝令在哪去了？要经常用呀，找不到就没法支付呀！咋这样坑人呢？一个软件把最常用的的藏得找不到了，望及时改进,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3375,新版超级坑爹，登录要短信校验码，但是根本没收到！泥煤，根本用不了！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3376,坑爹，4G网络都登不上。坑坑坑坑坑坑坑坑,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3377,我下载安装好多次了。都不能用。说我网络不行，我都用无线了,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3378,越来越坑~登陆别的账号还需要验证码~~麻烦到家了~~是不是手机没费了连验证码都收不着了~怎么就不能像原来的简单方便~~~真心无力吐槽了~~还能不能好好用了呢~~~,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3379,更新后登陆一半要重置登陆密码和支付密码，然后就输入后点击确认，但是确认不了，就无法下一步，进不去了。,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3380,新版本一点都不好用，很差劲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3381,手贱，又更新了一遍，用不了了,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3382,求旧版，抢救旧版，还是旧版好用，新版不能用，,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3383,"新版太差了,用不了,总是显视""网络不给力""可是别的都能用呀,真是越做越差,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3384,支付宝你他妈够了么？越更新越垃圾?怎么回事？半身不遂了？就因为大伙都下载这个他特么都得瑟得不行？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3385,去他妈逼的更新下就废了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3386,这么多的差评，我都不敢升级了→_→,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3387,登陆不了！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3388,更新了登不进去，卧槽,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3389,用无线上网 这个新版支付宝 一直链接不上 网络 无法 使用 显示 网络异常 我xxxx..,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3390,我也安不上，还好没有手快卸载了老版本。,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3391,为什么我更新不了新版本？安装到最后都是安装失败。上电脑下载安装都提示校验失败，也是安装不了。怎么回事啊？还不如用老版本了，这下还安装不上了。晕！,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3392,密码错误 换了手机号  搞得我现在什么都买不了了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3393,垃圾中的垃圾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3394,冲不了q币  垃圾,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3395,支付宝不支持此银行卡？,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3396,我的银行卡充不了钱进支付了←_←,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3397,真是郁闷，总是打不开淘宝。,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3398,你妈啊   注册后还你妈   密码错误   一直密码错误      靠      垃圾,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3399,傻逼！更新了联系人看不到,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3400,支付键盘非常不好用,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3401,艹，更新左垃圾得很，登陆次次都要输入账户密码！麻烦死了！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3402,不好用，每次要点进去都卡着,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3403,那里有指纹支付啊？,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3404,我只想说 你他妈的改密码太你他妈的麻烦了！在手机找回密码还控你他妈个贱啊！！！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3405,垃圾死  硬说我银行预留的号码不一致  去你大爷,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3406,把彩票的我的彩票改的乱七八糟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3407,很姑,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3408,垃圾垃圾，总是自动退出来，根本付不起款，郁闷！,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,太差了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3410,感觉程序不理解，没了50块。,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3411,打不开。。。,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3412,打不开！！！！！！,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3413,越来越大，越来越慢，500元钱包专享权益在哪里？,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3414,大礼在那，我怎么没看到啊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3415,垃圾中的垃圾啊，我是下了还几次了，直接打不开啊闪退。闪退,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3416,更新后打都打不开，,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3417,垃圾！用淘宝账号登陆总显示密码错误  用电脑登就行 还要输什么验证码 以前都不用的  更换手机号码还提示号码被占用 害我现在手机都登不了支付宝了 用电脑转账还要扣手机费,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3418,支付宝，淘宝就是骗人！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3419,现在这个手机支付宝越做越垃圾。按密码要按几次。付款后就跳出。你们客服干什么吃的。还有手机淘宝也做的实在垃圾。不会做就不要做。,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420,垃圾货，体积越来越大，老子的内存被这个***软件给沾满了！！！！！！,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3421,淘宝根本付不了钱，老说支付密码不对，果断差评,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3422,早知道不升级了。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3423,为什么打不开，进不去啊,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3424,烂的要死，妈的老是连不上网络，要么就连接超时！事儿真他妈的多……破软件兆数还大，服务太差,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3425,我擦，怎么打不开,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3426,怎么打不开了,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3427,更新后帐单怎么点不进去了,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3428,妈的！什么几吧玩意吗？密码忘记了，想修改，既然无法操作！艹,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3429,打不开无语,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,半小时吸了4M流量！！！,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3431,什么垃圾呀 明明连网了却说没网络,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3432,我承認我的手機不是高端機，但是，之前的版本都能夠流暢運行，而現在却卡的要命，求解釋，強烈建議恢復上一版本！！！,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3433,尼玛为什么改不了密码？坑爹？想日天啊？！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3434,安装完就闪退!什么破软件.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3435,根本进不去了，不更新特好用,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3436,你妹，闪退啊。  还以为是手机问题。一直开机关机，然后卸载，在下载。,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3437,不能收款，不好用,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3438,安装不了,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3439,比较满意的,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3440,更新之后打不开了，艹,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3441,卧槽内存才20MB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3442,操你妈找个密码那么难什么鸡巴狗屎啊,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3443,无限验证,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3444,垃圾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3445,渣渣 打不开玩玩完,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3446,妈的，谁他妈的搞了这软件啊斗找不到收款,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3447,垃圾，要啥没啥了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3448,我还在用7.7.7.1206版本,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3449,怎么投诉？,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3450,没有之前收款功能了,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3451,"以前的还好,,现在只能从卡里付账,,,不好用",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3452,我很需要 收款这项功能  不是AA收款   而是真正意义上的收款    我一直找不到在哪里收款，    有人知道收款在那里吗  不要把AA收款来忽悠我,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3453,我要收款啊,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3454,交不了水电费了,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3455,还没有以前的好 支付密码忘了 找回密码太难了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3456,越更新越差，特别是现在这个版本这个,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3457,"系统：Android 2.3以上,我手机不用能了，为什么？其他软件老版还能，真垃圾",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3458,无法安装，很垃圾,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3459,很差套房源固化结晶,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3460,没有收款功能。垃圾,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3461,不能收款  要他何用,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3462,不支持 余额宝付款了，奶奶的。越来越不好用了！,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3463,2014年1月1日开始支付宝全部归零！！！！晕。不知你们会不会？？？转款、短信能收到。支付宝没钱到。。。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3464,支付宝还能出的更差吗？打开都打开不了，要你还有什么用？,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,米1S打不开，运行不了,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3466,操、更新了下就不能付款了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3467,试了两天到现在都没上去，说我网有问题   你就在家呆着吧,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3468,要两页面才进支付宝，真恶心,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3469,越升级越不好用......！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3470,无法安装,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3471,更新以后安装不了,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3472,骗人的     我刮了几天    不下几百次     就没有一个红包,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3473,草，不记得密码,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3474,钱包怎么缺少了通讯录呢？如果能把手机通讯录导入，以后钱包不但能转款，还能发信息。,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3475,对于软件的功能，个人感觉还行，唯一不好的就是强制更新，连选择的余地都没有。不更新，不但不能使用，下载进度条还一直在通知栏显示，也无法取消。,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3476,我的钱呢，尼玛的垃圾玩意，你把我的钱提现到哪里去了？！果断卸载！！,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3477,99%的用户估计只用到转账，支付，信用卡还款和充值这四个功能，所有不常用的能不能在每次升级时浪费宝贵的流量,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
